,Hospital,Tel_hospital,Body,Status,SentDate,Fecha,Dia,Mes,Hora,Messages,Direction,Appointment_msp,Appointment,Cancellation_msp,Cancelled,consult,Consult_Appoint,fail_HH_sms,Fail_HH,achieve_HH,Got_HH,Cupo,Full_turnos_obra_social,No_Relation,No_Correlation,has_error,Error_Interno,has_error_501,Error_501,falla_api_externo,Falla_Api_Externo,alta_dni,not_DNI,issue_name,Issue_Name,ask_kunan,Ask_Kunan,many_fallbacks_goto_hh,Many_Fallbacks_Goto_HH,From_anon,To_anon
4133,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- 02/03/2022 a las 17:15 hrs
 *2*- 02/03/2022 a las 18:15 hrs
 *3*- 09/03/2022 a las 16:00 hrs
 *4*- 09/03/2022 a las 16:45 hrs
 *5*- Mostrar más fechas
 *6*- Volver atrás",read,2022-02-16 14:46:55+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1635
4134,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- 08/03/2022 a las 14:30 hrs
 *2*- 08/03/2022 a las 15:10 hrs
 *3*- 08/03/2022 a las 15:50 hrs
 *4*- Mostrar más fechas
 *5*- Mostrar fechas anteriores
 *6*- Volver atrás",read,2022-02-16 14:46:54+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4135,Los Cedros,whatsapp:+5491120401203,Hola,received,2022-02-16 14:46:53+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,536,5
4136,CityBell,whatsapp:+5492215137770,2190,received,2022-02-16 14:46:51+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1695,1665
4137,CityBell,whatsapp:+5492215137770,4,received,2022-02-16 14:46:33+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4138,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- 17/02/2022 a las 15:10 hrs
 *2*- 17/02/2022 a las 15:50 hrs
 *3*- 17/02/2022 a las 16:30 hrs
 *4*- Mostrar más fechas
 *5*- Volver atrás",read,2022-02-16 14:46:06+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4139,CityBell,whatsapp:+5492215137770,XXXXXXXXXXXXXXXXXXXX,received,2022-02-16 14:46:05+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4140,CityBell,whatsapp:+5492215137770,"Se llega a ver la receta.
Me dice que no se pudo ver el mensaje..",received,2022-02-16 14:45:51+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,770,1665
4141,CityBell,whatsapp:+5492215137770,No se pudo enviar el mensaje,read,2022-02-16 14:45:06+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,734
4142,CityBell,whatsapp:+5492215137770,No se pudo enviar el mensaje,read,2022-02-16 14:45:03+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,734
4143,CityBell,whatsapp:+5492215137770,XXX,received,2022-02-16 14:45:03+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,770,1665
4144,CityBell,whatsapp:+5492215137770,XXX,received,2022-02-16 14:45:02+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,770,1665
4145,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1060*- Dr./Dra. GUILLEN, IGNACIO JOSE
 *1074*- Dr./Dra. MONTENEGRO, HUGO
 *1451*- Dr./Dra. MALDONADO, NICOLAS
 *1520*- Dr./Dra. CANCINOS, JORGE
 *1557*- Dr./Dra. ROGGIERO, RODRIGO
 *1558*- Dr./Dra. ARRONDO, GUILLERMO
 *1607*- Dr./Dra. ARRONDO, JOSE
 *1625*- Dr./Dra. POLI, JOSE LUIS
 *1942*- Dr./Dra. SONCINI, IGNACIO
 *1984*- Dr./Dra. BIZZARRI, PABLO DANIEL
 *0*- Volver atrás",read,2022-02-16 14:44:59+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4146,CityBell,whatsapp:+5492215137770,2,received,2022-02-16 14:44:58+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4147,CityBell,whatsapp:+5492215137770,XXXXXXXXXXXXXXXXXXXXXXXXXXXXX,received,2022-02-16 14:44:36+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,770,1665
4148,CityBell,whatsapp:+5492215137770,"Lo siento, el/la especialista no atiende la obra social ACEROS PARANA. Podés elegir una de las siguientes acciones:",read,2022-02-16 14:44:35+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4149,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- Cambiar mi obra social. 
 *2*- Buscar otro doctor de la misma especialidad. 
 *3*- Empezar de nuevo.",read,2022-02-16 14:44:35+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4150,CityBell,whatsapp:+5492215137770,1520,received,2022-02-16 14:44:34+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4151,CityBell,whatsapp:+5492215137770,😡,received,2022-02-16 14:44:14+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3151,1665
4152,CityBell,whatsapp:+5492215137770,No se pudo enviar el mensaje,read,2022-02-16 14:44:00+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,3062
4153,CityBell,whatsapp:+5492215137770,XXX,received,2022-02-16 14:43:58+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3151,1665
4154,CityBell,whatsapp:+5492215137770,"Bueno, por favor enviame foto de las ordenes medicas, y la informacion requerida anteriomente...",read,2022-02-16 14:43:59+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,734
4155,CityBell,whatsapp:+5492215137770,XXXXXX,received,2022-02-16 14:43:49+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3151,1665
4156,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1060*- Dr./Dra. GUILLEN, IGNACIO JOSE
 *1074*- Dr./Dra. MONTENEGRO, HUGO
 *1451*- Dr./Dra. MALDONADO, NICOLAS
 *1520*- Dr./Dra. CANCINOS, JORGE
 *1557*- Dr./Dra. ROGGIERO, RODRIGO
 *1558*- Dr./Dra. ARRONDO, GUILLERMO
 *1607*- Dr./Dra. ARRONDO, JOSE
 *1625*- Dr./Dra. POLI, JOSE LUIS
 *1942*- Dr./Dra. SONCINI, IGNACIO
 *1984*- Dr./Dra. BIZZARRI, PABLO DANIEL
 *0*- Volver atrás",read,2022-02-16 14:43:45+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4157,CityBell,whatsapp:+5492215137770,Quedaron guardados tus datos.,read,2022-02-16 14:43:45+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4158,CityBell,whatsapp:+5492215137770,Si,received,2022-02-16 14:43:44+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4159,CityBell,whatsapp:+5492215137770,"¡Muchas gracias! Tus datos son:  
  XXXXXXXXXXXXXXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXXXXXXXXXXXXX   Obra social: ACEROS PARANA S.A. 
    Plan: Afiliados obligatorios 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",read,2022-02-16 14:43:21+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4160,CityBell,whatsapp:+5492215137770,XXXXXXXXXXXX,received,2022-02-16 14:43:21+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4161,CityBell,whatsapp:+5492215137770,"Para proceder a la registración, le pido que me indique:
• DNI :
• Nombre y apellido :
• Fecha de nacimiento :
• E-Mail :
• Obra social y tipo de plan :
• Número de afiliado :",read,2022-02-16 14:42:44+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,3062
4162,CityBell,whatsapp:+5492215137770,"Necesito tu número de teléfono, por favor. Con formato de código de país (549), característica y número. Por ejemplo: 5491234567890",read,2022-02-16 14:42:41+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4163,CityBell,whatsapp:+5492215137770,Ya te encontrás registrado.,read,2022-02-16 14:42:41+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4164,CityBell,whatsapp:+5492215137770,XXX,received,2022-02-16 14:42:40+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2500,1665
4165,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 14:42:39+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4166,CityBell,whatsapp:+5492215137770,Garganta,received,2022-02-16 14:42:39+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2023,1665
4167,Carra,whatsapp:+5493515266217,"Hola, soy el asistente virtual de Clinica Carra.  
   
Podés preguntarme información sobre Clinica Carra, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 14:42:26+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4168,Carra,whatsapp:+5493515266217,0,received,2022-02-16 14:42:26+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4169,Carra,whatsapp:+5493515266217,"*Escribe el número de la opción* que quieres elegir: 
 *124*- ALIMENTACION Y NUTRICION
 *128*- CARDIOLOGIA
 *130*- CIRUGIA GENERAL Y LAPAROSCOPICA
 *132*- CLINICA MEDICA
 *133*- DERMATOLOGIA
 *134*- DIABETOLOGIA
 *135*- ECOGRAFIA
 *138*- GASTROENTEROLOGIA
 *139*- GINECOLOGIA
 *149*- NEUMONOLOGIA
 *151*- NEUROLOGIA
 *154*- OFTALMOLOGIA
 *156*- OTORRINOLARINGOLOGIA
 *157*- PEDIATRIA
 *159*- REUMATOLOGIA
 *163*- TRAUMATOLOGIA
 *164*- UROLOGIA
 *203*- CIRUGIA VASCULAR
 *204*- CIRUGIA CARDIOVASCULAR
 *205*- CARDIOLOGIA INFANTIL
 *206*- RADIOLOGIA
 *208*- TOMOGRAFIA
 *209*- ARRITMOLOGIA
 *210*- FONOAUDIOLOGIA
 *211*- HEMATOLOGIA
 *212*- HEMODINAMIA
 *213*- MAMOGRAFIA
 *214*- MEDICINA DEL DEPORTE
 *215*- MEDICINA LABORAL
 *219*- ODONTOLOGIA
 *220*- ONCOLOGIA
 *0*- Empezar de nuevo.",read,2022-02-16 14:42:23+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4170,Carra,whatsapp:+5493515266217,0,received,2022-02-16 14:42:22+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4171,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-02-16 14:42:20+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4172,Carra,whatsapp:+5493515266217,"*Escribe el número de la opción* que quieres elegir: 
 *12*- Dr./Dra. Tarasco, Julio
 *13*- Dr./Dra. Ballarino, M.Laura
 *14*- Dr./Dra. Herrera, Hernán
 *15*- Dr./Dra. Vogliotti, Ignacio
 *117*- Dr./Dra. Rocchia, Fatima Lucía
 *0*- Volver atrás",read,2022-02-16 14:42:19+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4173,CityBell,whatsapp:+5492215137770,Sacar turno,received,2022-02-16 14:42:19+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4174,Carra,whatsapp:+5493515266217,6,received,2022-02-16 14:42:19+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4175,CityBell,whatsapp:+5492215137770,"Es un estudio para mi papá, no entiendo bien lo que dice la receta, creo que un eco doler, y una resonancia o algo asi",received,2022-02-16 14:42:17+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,770,1665
4176,Carra,whatsapp:+5493515266217,"*Escribe el número de la opción* que quieres elegir: 
 *1*- 18/02/2022 a las 09:00 hrs
 *2*- 18/02/2022 a las 10:15 hrs
 *3*- 18/02/2022 a las 11:00 hrs
 *4*- 18/02/2022 a las 17:15 hrs
 *5*- Mostrar más fechas
 *6*- Volver atrás",read,2022-02-16 14:41:58+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4177,Carra,whatsapp:+5493515266217,14,received,2022-02-16 14:41:57+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4178,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 14:41:53+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,38
4179,CityBell,whatsapp:+5492215137770,"Hola buenas tardes necesito un turno para el traumatólogo, gracias",received,2022-02-16 14:41:52+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,39,1665
4180,CityBell,whatsapp:+5492215137770,"Para proceder a la registración, le pido que me indique:
• DNI :
• Nombre y apellido :
• Fecha de nacimiento :
• E-Mail :
• Obra social y tipo de plan :
• Número de afiliado :",delivered,2022-02-16 14:41:46+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,3061
4181,Carra,whatsapp:+5493515266217,"*Escribe el número de la opción* que quieres elegir: 
 *12*- Dr./Dra. Tarasco, Julio
 *13*- Dr./Dra. Ballarino, M.Laura
 *14*- Dr./Dra. Herrera, Hernán
 *15*- Dr./Dra. Vogliotti, Ignacio
 *117*- Dr./Dra. Rocchia, Fatima Lucía
 *0*- Volver atrás",read,2022-02-16 14:41:45+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4182,Carra,whatsapp:+5493515266217,128,received,2022-02-16 14:41:44+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4183,CityBell,whatsapp:+5492215137770,"Hola, soy el asistente virtual de Centro Medico de Diagnostico City Bell.  
   
Podés preguntarme información sobre Centro Medico de Diagnostico City Bell, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 14:41:42+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2211
4184,CityBell,whatsapp:+5492215137770," tu turno de ALERGIA ha sido confirmado para la fecha 24/02/2022 a las 13:30 hrs, en Calle 474 N583 entre 14a y 14b City Bell, con Dr./Dra. Soria Marcela (C)",read,2022-02-16 14:41:42+00:00,2022-02-16,16,2,14,1,outbound-api,[' ha sido confirmado'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2211
4185,CityBell,whatsapp:+5492215137770,Si,received,2022-02-16 14:41:40+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2279,1665
4186,Carra,whatsapp:+5493515266217,"*Escribe el número de la opción* que quieres elegir: 
 *124*- ALIMENTACION Y NUTRICION
 *128*- CARDIOLOGIA
 *130*- CIRUGIA GENERAL Y LAPAROSCOPICA
 *132*- CLINICA MEDICA
 *133*- DERMATOLOGIA
 *134*- DIABETOLOGIA
 *135*- ECOGRAFIA
 *138*- GASTROENTEROLOGIA
 *139*- GINECOLOGIA
 *149*- NEUMONOLOGIA
 *151*- NEUROLOGIA
 *154*- OFTALMOLOGIA
 *156*- OTORRINOLARINGOLOGIA
 *157*- PEDIATRIA
 *159*- REUMATOLOGIA
 *163*- TRAUMATOLOGIA
 *164*- UROLOGIA
 *203*- CIRUGIA VASCULAR
 *204*- CIRUGIA CARDIOVASCULAR
 *205*- CARDIOLOGIA INFANTIL
 *206*- RADIOLOGIA
 *208*- TOMOGRAFIA
 *209*- ARRITMOLOGIA
 *210*- FONOAUDIOLOGIA
 *211*- HEMATOLOGIA
 *212*- HEMODINAMIA
 *213*- MAMOGRAFIA
 *214*- MEDICINA DEL DEPORTE
 *215*- MEDICINA LABORAL
 *219*- ODONTOLOGIA
 *220*- ONCOLOGIA
 *0*- Empezar de nuevo.",read,2022-02-16 14:41:36+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4187,Carra,whatsapp:+5493515266217,Quedaron guardados tus datos.,read,2022-02-16 14:41:36+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4188,Carra,whatsapp:+5493515266217,si,received,2022-02-16 14:41:35+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4189,Carra,whatsapp:+5493515266217,"¡Muchas gracias! Tus datos son:  
  XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX XXXXXXXXXXXXXXXXXXXXXXXXXX   Obra social: OSPE 
    Plan: EXENTO 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",read,2022-02-16 14:41:30+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4190,Carra,whatsapp:+5493515266217,XXXXXXXXXX,received,2022-02-16 14:41:30+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4191,CityBell,whatsapp:+5492215137770,"¡Muchas gracias! Tus datos son: 
  Sede: Calle 474 N583 entre 14a y 14b City Bell 
  Especialidad: ALERGIA 
  Doctor: Soria Marcela (C) 
  Fecha y hora: 24/02/2022 a las 13:30 hrs 
▫️ Si querés confirmar escribí SI 
▫️ Si querés cancelar escribí NO 
▫️ Si querés cambiar un dato indicame cual",read,2022-02-16 14:41:25+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2211
4192,CityBell,whatsapp:+5492215137770,1,received,2022-02-16 14:41:25+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2279,1665
4193,Carra,whatsapp:+5493515266217,Ya te encontrás registrado.,read,2022-02-16 14:41:24+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4194,Carra,whatsapp:+5493515266217,"Necesito tu número de teléfono, por favor. Con formato de código de país (549), característica y número. Por ejemplo: 5491234567890",read,2022-02-16 14:41:24+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4195,CityBell,whatsapp:+5492215137770,"• DNI :
• Nombre y apellido :
• Fecha de nacimiento :
• E-Mail :
• Obra social y tipo de plan :
• Número de afiliado :",read,2022-02-16 14:41:19+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,734
4196,Carra,whatsapp:+5493515266217,XXXXXXXX,received,2022-02-16 14:41:18+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4197,Carra,whatsapp:+5493515266217,"Necesito tu DNI, por favor.",read,2022-02-16 14:41:13+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4854
4198,Carra,whatsapp:+5493515266217,sacar turno,received,2022-02-16 14:41:12+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4998,3359
4199,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *970*- Dr./Dra. BOZZOLO, JORGELINA
 *1711*- Dr./Dra. BONICATTO, VICTORIA
 *2128*- Dr./Dra. ARDANAZ, FLORENCIA
 *2190*- Dr./Dra. DUBARRY, MARIA FLORENCIA
 *2313*- Dr./Dra. RISI, YANINA
 *2321*- Dr./Dra. FERRE, MARIA DEL ROSARIO
 *0*- Volver atrás",read,2022-02-16 14:41:11+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1635
4200,CityBell,whatsapp:+5492215137770,"*Escribe el número de la opción* que quieres elegir: 
 *1*- 24/02/2022 a las 13:30 hrs
 *2*- 03/03/2022 a las 13:50 hrs
 *3*- 10/03/2022 a las 13:10 hrs
 *4*- 10/03/2022 a las 13:50 hrs
 *5*- Mostrar más fechas
 *6*- Volver atrás",read,2022-02-16 14:41:10+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2211
4201,CityBell,whatsapp:+5492215137770,157,received,2022-02-16 14:41:09+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1695,1665
4202,CityBell,whatsapp:+5492215137770,2311,received,2022-02-16 14:41:07+00:00,2022-02-16,16,2,14,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,2279,1665
4203,CityBell,whatsapp:+5492215137770,"Buenas tardes, que estudios son?, por favor necesito los siguientes datos:",read,2022-02-16 14:41:06+00:00,2022-02-16,16,2,14,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,734
