,Hospital,Tel_hospital,Body,Status,SentDate,Fecha,Dia,Mes,Hora,Messages,Direction,Appointment_msp,Appointment,Cancellation_msp,Cancelled,consult,Consult_Appoint,fail_HH_sms,Fail_HH,achieve_HH,Got_HH,Cupo,Full_turnos_obra_social,No_Relation,No_Correlation,has_error,Error_Interno,has_error_501,Error_501,falla_api_externo,Falla_Api_Externo,alta_dni,not_DNI,issue_name,Issue_Name,ask_kunan,Ask_Kunan,many_fallbacks_goto_hh,Many_Fallbacks_Goto_HH,From_anon,To_anon
654,Carra,whatsapp:+5493515266217,"Necesito tu número de teléfono, por favor. Con formato de código de país (549), característica y número. Por ejemplo: 5491234567890",delivered,2022-02-16 18:16:24+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4353
655,Carra,whatsapp:+5493515266217,Ya te encontrás registrado.,delivered,2022-02-16 18:16:24+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4353
656,Carra,whatsapp:+5493515266217,XXXXXXX,received,2022-02-16 18:16:22+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4491,3359
657,Carra,whatsapp:+5493515266217,"Necesito tu DNI, por favor.",delivered,2022-02-16 18:16:12+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4353
658,Carra,whatsapp:+5493515266217,Sacar turno,received,2022-02-16 18:16:12+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4491,3359
659,Salud Consultorios,whatsapp:+5493515266230,"Hola, soy el asistente virtual de Salud Consultorios.  
 Podés acceder a este link para la autogestión de tus turnos web: http://turnero.saludconsultorios.com.ar/#!Turn/IndicatePatient  
Podés preguntarme información sobre Salud Consultorios, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 18:16:10+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,695
660,Salud Consultorios,whatsapp:+5493515266230,"Hola buenas tardes
Solicito  un turno para análisis de rutina de laboratorio",received,2022-02-16 18:16:09+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,729,3360
661,Carra,whatsapp:+5493515266217,"Hola, soy el asistente virtual de Clinica Carra.  
   
Podés preguntarme información sobre Clinica Carra, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",delivered,2022-02-16 18:16:03+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4353
662,Carra,whatsapp:+5493515266217,Hola! Quisiera pedir un turno para el dr vogliotti,received,2022-02-16 18:16:02+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4491,3359
663,Salud Consultorios,whatsapp:+5493515266230,puedo ayudarle en algo mas?,delivered,2022-02-16 18:15:24+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
664,Salud Consultorios,whatsapp:+5493515266230,su turno fue agendado,delivered,2022-02-16 18:15:17+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
665,CityBell,whatsapp:+5492215137770,quisiera sacar turno con un otorrino,received,2022-02-16 18:14:01+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1191,1665
666,CityBell,whatsapp:+5492215137770,"Fuiste transferido a un humano, por favor escribí tu consulta.",read,2022-02-16 18:13:36+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,['fuiste transferido a un humano'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
667,CityBell,whatsapp:+5492215137770,Has seleccionado una práctica que requiere atención personalizada. Te solicito que hagas click en uno de los siguientes links según corresponda: *Ecodoppler / Ergometría ->*  https://walink.co/2cdadf ;  *Mamografía / Ecografía Mamaria ->*  https://walink.co/b7d460 y para *Resonancia Magnética ->*  https://walink.co/0748ed,read,2022-02-16 18:13:36+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
668,CityBell,whatsapp:+5492215137770,Quiero hablar con un operador,received,2022-02-16 18:13:35+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1191,1665
669,CityBell,whatsapp:+5492215137770,¿Te puedo ayudar con algo más?,read,2022-02-16 18:13:22+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
670,CityBell,whatsapp:+5492215137770,"No se encuentra registrado ese DNI en el sistema. Para la admisión, por favor escriba: ""Quiero hablar con un operador"" y una vez transferido indiquenos su: DNI, Nombre y apellido, Fecha de nacimiento, E-Mail, Obra social, plan y nro de afiliado""",read,2022-02-16 18:13:22+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,['no se encuentra registrado ese dni en el sistema'],1,[],0,[],0,[],0,1725,1143
671,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 18:13:20+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1191,1665
672,CityBell,whatsapp:+5492215137770,"Necesito tu DNI, por favor.",read,2022-02-16 18:13:14+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
673,CityBell,whatsapp:+5492215137770,XXXXXXXXXXXXXXXXXXXXXXXXXXXX,received,2022-02-16 18:13:13+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1191,1665
674,Salud Consultorios,whatsapp:+5493515266230,Confirmo,received,2022-02-16 18:13:12+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
675,Salud Consultorios,whatsapp:+5493515266230,Si,received,2022-02-16 18:13:09+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
676,CityBell,whatsapp:+5492215137770,Necesito tu email para transferirte a un operador humano.,read,2022-02-16 18:12:41+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
677,CityBell,whatsapp:+5492215137770,Has seleccionado una práctica que requiere atención personalizada. Te solicito que hagas click en uno de los siguientes links según corresponda: *Ecodoppler / Ergometría ->*  https://walink.co/2cdadf ;  *Mamografía / Ecografía Mamaria ->*  https://walink.co/b7d460 y para *Resonancia Magnética ->*  https://walink.co/0748ed,read,2022-02-16 18:12:41+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
678,CityBell,whatsapp:+5492215137770,"Disculpe, el asistente virtual de Centro Medico de Diagnostico City Bell está teniendo problemas entendiendo qué quiere decir.  
 Lo hemos transferido con un operador humano de Centro Medico de Diagnostico City Bell. Por favor, ingresá tu consulta.",read,2022-02-16 18:12:41+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,"['disculpe, el asistente virtual de']",1,1725,1143
679,CityBell,whatsapp:+5492215137770,XXXXXXXX,received,2022-02-16 18:12:41+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1191,1665
680,Salud Consultorios,whatsapp:+5493515266230,*Aguardo confirmación para agendar*,delivered,2022-02-16 18:12:38+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
681,Salud Consultorios,whatsapp:+5493515266230,23/3 13:00hs Dra Baravalle,delivered,2022-02-16 18:12:25+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
682,CityBell,whatsapp:+5492215137770,Doy por finalizada la conversación!,read,2022-02-16 18:12:04+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2108
683,CityBell,whatsapp:+5492215137770,"Para solicitar turno de prácticas médicas, debe hacer click en una de las siguientes opciones:
Ecodoppler / Ergometría: <https://walink.co/2cdadf>
Mamografía / Ecografía Mamaria: <https://walink.co/b7d460>
Resonancia Magnética: <https://walink.co/0748ed>",read,2022-02-16 18:11:55+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2108
684,CityBell,whatsapp:+5492215137770,Necesito tu email para transferirte a un operador humano.,read,2022-02-16 18:11:16+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
685,CityBell,whatsapp:+5492215137770,Has seleccionado una práctica que requiere atención personalizada. Te solicito que hagas click en uno de los siguientes links según corresponda: *Ecodoppler / Ergometría ->*  https://walink.co/2cdadf ;  *Mamografía / Ecografía Mamaria ->*  https://walink.co/b7d460 y para *Resonancia Magnética ->*  https://walink.co/0748ed,read,2022-02-16 18:11:16+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
686,CityBell,whatsapp:+5492215137770,Tu sesión se ha reinciado por tiempo de inactividad. Voy a tener que pedirte tus datos nuevamente 📝,read,2022-02-16 18:11:16+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1143
687,CityBell,whatsapp:+5492215137770,Quiero hablar con un operador,received,2022-02-16 18:11:16+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1191,1665
688,CityBell,whatsapp:+5492215137770,"Sus datos han sido registrados para la obtención del turno. De ahora en más, podrá gestionar sus turnos de manera más fácil a través de nuestro asistente virtual u online en: <http://www.cmdcitybell.com.ar|www.cmdcitybell.com.ar>. En este momento, será derivado al asistente virtual para que tome su turno. Muchas gracias por comunicarse con nosotros.",read,2022-02-16 18:10:36+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,2108
689,Los Cedros,whatsapp:+5491120401203,XXXXXXXXXXXX,received,2022-02-16 18:10:38+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,745,5
690,Salud Consultorios,whatsapp:+5493515266230,"Necesito tu DNI, por favor.",read,2022-02-16 18:10:32+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,3751
691,Salud Consultorios,whatsapp:+5493515266230,Tu sesión se ha reinciado por tiempo de inactividad. Voy a tener que pedirte tus datos nuevamente 📝,read,2022-02-16 18:10:32+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,3751
692,Salud Consultorios,whatsapp:+5493515266230,Reprogramar,received,2022-02-16 18:10:31+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3868,3360
693,Carra,whatsapp:+5493515266217,"Necesito tu número de teléfono, por favor. Con formato de código de país (549), característica y número. Por ejemplo: 5491234567890",read,2022-02-16 18:10:18+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4139
694,Carra,whatsapp:+5493515266217,Lo siento pero ese número no sería válido. Probá de nuevo.,read,2022-02-16 18:10:18+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4139
695,Carra,whatsapp:+5493515266217,XXXXXXXXXXXXX,received,2022-02-16 18:10:17+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4273,3359
696,Carra,whatsapp:+5493515266217,"Necesito tu número de teléfono, por favor. Con formato de código de país (549), característica y número. Por ejemplo: 5491234567890",read,2022-02-16 18:10:06+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4139
697,Carra,whatsapp:+5493515266217,Ya te encontrás registrado.,read,2022-02-16 18:10:06+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4139
698,Carra,whatsapp:+5493515266217,XXXXXXXX,received,2022-02-16 18:10:04+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4273,3359
699,Carra,whatsapp:+5493515266217,"Necesito tu DNI, por favor.",read,2022-02-16 18:09:40+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4139
700,Carra,whatsapp:+5493515266217,Lo siento pero ese número no sería válido. Probá de nuevo.,read,2022-02-16 18:09:40+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4139
701,Carra,whatsapp:+5493515266217,Tu sesión se ha reinciado por tiempo de inactividad. Voy a tener que pedirte tus datos nuevamente 📝,read,2022-02-16 18:09:40+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3463,4139
702,Carra,whatsapp:+5493515266217,XXXXXXXXXXXXX,received,2022-02-16 18:09:40+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4273,3359
703,Los Cedros,whatsapp:+5491120401203,"Fuiste transferido a un humano, por favor escribí tu consulta.",read,2022-02-16 18:09:38+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,['fuiste transferido a un humano'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5,711
704,Los Cedros,whatsapp:+5491120401203,Para prácticas puedes dirigirte en forma presencial a nuestro centro de atención. El tiempo de atención para los operadores es de 10 minutos.,read,2022-02-16 18:09:37+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5,711
705,Los Cedros,whatsapp:+5491120401203,2,received,2022-02-16 18:09:37+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,745,5
706,Los Cedros,whatsapp:+5491120401203,"*Escriba la opción* que usted quiere realizar:  
*1*- Ver otro doctor en la misma sede
*2*- Hablar con un humano",read,2022-02-16 18:09:06+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5,711
707,Los Cedros,whatsapp:+5491120401203,No hay turnos disponibles para ese médico. Puedo ofrecerte las siguientes opciones:,read,2022-02-16 18:09:06+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5,711
708,Los Cedros,whatsapp:+5491120401203,XXXXXX,received,2022-02-16 18:09:01+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,745,5
709,Salud Consultorios,whatsapp:+5493515266230,XXXXXX,received,2022-02-16 18:08:03+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,160,3360
710,CityBell,whatsapp:+5492215137770,"Perdón, no te puedo ayudar con eso. Solamente ayudo con temas relacionados con nuestro centro de salud.",read,2022-02-16 18:08:02+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,['solamente ayudo con temas relacionados con nuestro centro de salud'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1556
711,CityBell,whatsapp:+5492215137770,👍👍,received,2022-02-16 18:08:02+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1615,1665
712,Salud Consultorios,whatsapp:+5493515266230,mientras le voy dando el turno,delivered,2022-02-16 18:07:43+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
713,Salud Consultorios,whatsapp:+5493515266230,"la doctora puede actualizarla fecha de los pedidos, se le va a pasar una consulta,y los dejamos para autorizar de nuevo",delivered,2022-02-16 18:07:33+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,153
714,CityBell,whatsapp:+5492215137770,Doy por finalizada la conversación!,read,2022-02-16 18:06:55+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1556
715,CityBell,whatsapp:+5492215137770,"Sus datos han sido registrados para la obtención del turno. De ahora en más, podrá gestionar sus turnos de manera más fácil a través de nuestro asistente virtual u online en: <http://www.cmdcitybell.com.ar|www.cmdcitybell.com.ar>. En este momento, será derivado al asistente virtual para que tome su turno. Muchas gracias por comunicarse con nosotros.",read,2022-02-16 18:06:38+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,1725,1556
716,Los Cedros,whatsapp:+5491120401203,"*Escribe el número de la opción* que quieres elegir: 
 *123*- ALERGIA E INMUNOLOGIA
 *126*- CARDIOLOGIA
 *127*- CIRUGIA CABEZA Y CUELLO
 *128*- CIRUGIA CARDIOVASCULAR CENTRAL
 *129*- CIRUGIA CARDIOVASCULAR PERIFERICA Y FLEBOLOGIA
 *130*- CIRUGIA GENERAL
 *131*- CIRUGIA PLASTICA
 *133*- ESTUDIOS
 *134*- DERMATOLOGIA
 *135*- DIABETOLOGIA
 *137*- DOPPLER PERIFERICO
 *139*- ECOCARDIOGRAMA DOPPLER / TRANSTORACICO
 *143*- ELECTROENCEFALOGRAMA
 *144*- ELECTROMIOGRAMA
 *145*- ENDOCRINODIABETOLOGIA
 *146*- ENDOCRINOLOGIA
 *150*- FLEBOLOGIA
 *151*- GASTROENTEROLOGIA
 *152*- GINECOLOGIA
 *153*- GINECOLOGIA QUIRURGICA
 *155*- HEMATOLOGIA
 *165*- NEFROLOGIA
 *166*- NEUMONOLOGIA
 *167*- NEUROCIRUGIA
 *168*- NEUROLOGIA
 *169*- NUTRICION
 *172*- ONCOLOGIA
 *173*- OTORRINOLARINGOLOGIA
 *174*- PAPANICOLAOU Y COLPOSCOPIA
 *177*- PROCTOLOGIA
 *181*- REUMATOLOGIA
 *185*- TRAUMATOLOGIA
 *189*- UROLOGIA
 *195*- PEDRIATRÍA
 *0*- Empezar de nuevo.",read,2022-02-16 18:06:03+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5,711
717,Los Cedros,whatsapp:+5491120401203,XXXXXXXXXXXX,received,2022-02-16 18:06:02+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,745,5
718,Salud Consultorios,whatsapp:+5493515266230,"Hola, soy el asistente virtual de Salud Consultorios.  
 Podés acceder a este link para la autogestión de tus turnos web: http://turnero.saludconsultorios.com.ar/#!Turn/IndicatePatient  
Podés preguntarme información sobre Salud Consultorios, o podés realizar alguna de estas acciones:
 ▪️ Sacar turno
 ▪️ Cancelar turno
 ▪️ Consultar mis turnos
 ▪️ Ayuda
 *Escribí la acción* que querés realizar.",read,2022-02-16 18:05:50+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,3876
719,Salud Consultorios,whatsapp:+5493515266230,Quedó cancelado tu turno de GINECOLOGIA con Dr./Dra. CAPOVILLA CLAUDIA PATRICIA para el día 17/02/2022 a las 10:20 hrs.,read,2022-02-16 18:05:50+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,['cancelado tu turno de'],1,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,3876
720,Salud Consultorios,whatsapp:+5493515266230,Si,received,2022-02-16 18:05:48+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4000,3360
721,Salud Consultorios,whatsapp:+5493515266230,¿Querés cancelar el turno de GINECOLOGIA con Dr./Dra. CAPOVILLA CLAUDIA PATRICIA para el día 17/02/2022 a las 10:20 hrs? Escribí si o no.,read,2022-02-16 18:05:26+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,3876
722,Salud Consultorios,whatsapp:+5493515266230,3,received,2022-02-16 18:05:26+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,4000,3360
723,Los Cedros,whatsapp:+5491120401203,"*Escribe el número de la opción* que quieres elegir: 
 *123*- ALERGIA E INMUNOLOGIA
 *126*- CARDIOLOGIA
 *127*- CIRUGIA CABEZA Y CUELLO
 *128*- CIRUGIA CARDIOVASCULAR CENTRAL
 *129*- CIRUGIA CARDIOVASCULAR PERIFERICA Y FLEBOLOGIA
 *130*- CIRUGIA GENERAL
 *131*- CIRUGIA PLASTICA
 *133*- ESTUDIOS
 *134*- DERMATOLOGIA
 *135*- DIABETOLOGIA
 *137*- DOPPLER PERIFERICO
 *139*- ECOCARDIOGRAMA DOPPLER / TRANSTORACICO
 *143*- ELECTROENCEFALOGRAMA
 *144*- ELECTROMIOGRAMA
 *145*- ENDOCRINODIABETOLOGIA
 *146*- ENDOCRINOLOGIA
 *150*- FLEBOLOGIA
 *151*- GASTROENTEROLOGIA
 *152*- GINECOLOGIA
 *153*- GINECOLOGIA QUIRURGICA
 *155*- HEMATOLOGIA
 *165*- NEFROLOGIA
 *166*- NEUMONOLOGIA
 *167*- NEUROCIRUGIA
 *168*- NEUROLOGIA
 *169*- NUTRICION
 *172*- ONCOLOGIA
 *173*- OTORRINOLARINGOLOGIA
 *174*- PAPANICOLAOU Y COLPOSCOPIA
 *177*- PROCTOLOGIA
 *181*- REUMATOLOGIA
 *185*- TRAUMATOLOGIA
 *189*- UROLOGIA
 *195*- PEDRIATRÍA
 *0*- Empezar de nuevo.",read,2022-02-16 18:05:14+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5,711
724,Los Cedros,whatsapp:+5491120401203,Quedaron guardados tus datos.,read,2022-02-16 18:05:14+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,5,711
725,Los Cedros,whatsapp:+5491120401203,Si,received,2022-02-16 18:05:14+00:00,2022-02-16,16,2,18,1,inbound,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,745,5
726,Salud Consultorios,whatsapp:+5493515266230,"*Escribe el número de la opción* que quieres elegir: 
 *1*- ● Turno: DIAGNOSTICO POR IMÁGENES con Dr./Dra. GONZALEZ LUNA EMANUEL el día 21/02/2022 a las 17:45 hrs en Tucumán 98 Esq.Bs.As., Villa Carlos Paz, .
 *2*- ● Turno: DIAGNOSTICO POR IMÁGENES con Dr./Dra. GONZALEZ LUNA EMANUEL el día 21/02/2022 a las 17:30 hrs en Tucumán 98 Esq.Bs.As., Villa Carlos Paz, .
 *3*- ● Turno: GINECOLOGIA con Dr./Dra. CAPOVILLA CLAUDIA PATRICIA el día 17/02/2022 a las 10:20 hrs en Tucumán 98 Esq.Bs.As., Villa Carlos Paz, .",read,2022-02-16 18:05:07+00:00,2022-02-16,16,2,18,1,outbound-api,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,[],0,3464,3876
